text,count
YAKIMA,29
IROQUOIS?,29
"OJIBWA, PLAINS?",29
WINNEBAGO?,29
IGOROT ?,29
ALAKALUF,29
WATUSI,29
TUTSI,29
TARASCO,29
SUMU,29
MALANGAN,28
"DELAWARE, MUNSEE",28
"TLINGIT, KEHK QWAN",28
"MORO, LANAO MORO",28
AKAWAIO (PATAMONA),28
JÍVARO (ACHUARA SHUARA),28
CANELOS-QUICHUA,28
DAGOMBA,28
NUPE,28
BENA DIMONO?,28
KIKUYU?,28
GOROA,28
AITH WARYAGHAR (AITH TURITH),28
KEKCHI,28
"APACHE, SAN CARLOS?",27
"'WAKW, KWIKSOT'ENOX",27
TWANA (SKOKOMISH),27
"TLINGIT, KAKE",27
HANO?,27
"OJIBWA, CHIPPEWA",27
MALISEET,27
NANTICOKE,27
LOI,27
HMONG,27
"HMONG, FLOWER HMONG",27
CHIMU?,27
SURUÍ,27
MALINKE?,27
"ZAPPOPAP, SONGE?",27
FON? (DAHOMEANS?),27
SUK (W.SUK),27
KOOTENAI,26
PENOBSCOT,26
THAKALI TRIBE,26
NAXI,26
MAPUCHE (ARAUCANIAN),26
YEKUANA (MAKIRITARE),26
ACHUARA (ACHUAL),26
NGALA? (BANGALA?),26
"MULANDI, MULONDO? (BALONDO?)",26
TONGA? (BATOKO),26
"CHOKWE? (BADJOKWE, BADJOK?)",26
"GBANDE, KRAN",26
"NGATATJARA, NORTHERN NGATATJARA",25
"TLINGIT, TAKU",25
SALISH,25
ANGLO,25
SAN FELIPE,25
HOPI?,25
KLICKITAT,25
ACHOMAWI,25
CAHUILLA,25
PIMA?,25
"INDIAN, METEIS",25
SAKHA?,25
TETELA? (BATETELA?),25
LOBI,25
KAHE,25
MAKUA,25
CHIRRIPÓ,25
QUICHÉ,25
"UTE, UNCOMPAHGRE",24
CHINESE (T'ANG),24
DRUZE,24
CHAYAHUITA,24
NGONI?,24
BABWA (ABABUA),24
EDO,24
IBIBIO?,24
"NKUNDO? (NKUNDU, KUNDU?)",24
"KUBA, KETE",24
PYGMY?,24
MBUGWE,24
"VEZU? (VEZO), SAKALAVA? (SHAKALAV",24
NYAMWEZI (WANYAMWEZI),24
SAMBURU,24
"MEBAN? (MABAAN, MABAN?)",24
CHONTAL,24
CROW (SIOUX?),23
NASKAPI,23
TAGBANWA,23
ISLAMIC,23
TEHUELCHE,23
AREKUNA,23
BALI,23
PARE (WAPARE),23
TCHORE,23
UPPER AUCANER,23
MBAE (BAMANGA),23
NZAKARA,23
DAN?,23
TURU? (WANYATURU),23
SUK? (POKOT?),23
SUMO,23
CORA ?,23
TSIMSHIANIC?,22
WISHRAM,22
"IROQUOIS, ONONDAGA?",22
MENOMINEE?,22
JAVANESE ?,22
DAO (YAO OR ZAO),22
BUSHMAN,22
NDEBELE (MATABELE),22
SENUFO?,22
"MANGBETU?, ZANDE?",22
KIRDI,22
TOLTEC,22
MISSION,21
SNUQUALMI?,21
"POWHATAN, CHICKAHOMINY",21
"TLINGIT, GUN-NAH-HO",21
TURKISH,21
RUSSIANIZED NATIVES?,21
CAGAYAN,21
NURISTANI,21
BALUCH,21
"NASCA, LATE",21
"DOROBO (WA DOROBO, WANDOROBO?)",21
TOMA (BUZI),21
"PYGMY, MBUTI?",21
GIRYAMA,21
"PINTUPI, SOUTH PINTUPI",20
SHAWNEE,20
ALGONKIN,20
MIAMI,20
"ESKIMO, WEST GREENLAND",20
"MORO, SAMAL MORO?",20
KAYAPÓ,20
SHETEBO,20
"KAYAPÓ, KUBENKRANKEN",20
MARUBO,20
MALINKE,20
"AWORO? (AKAN?, AKANDA?)",20
AMBO (OVAMBO),20
NTOMBA? (N'TOMBE?),20
FULA,20
"BULU, NTUM, OKAK",20
KIKUYU? (MAU MAU?),20
WATUTSI,20
MIANMIN,19
"'WAKW, NIMKISH",19
"'WAKW, KWAG.UT",19
"ARAPAHO, NORTHERN ARAPAHO",19
HAVASUPAI (SUPAI),19
YOKUTS,19
TEREK COSSACK,19
MANDAYA,19
"CHINESE, ANSHUN HUA MIAO",19
"FORMOSAN, SEDIQ",19
"CHINESE, CH'IANG",19
APA TANI,19
LENGUA,19
HIXKARYANA,19
PIAROA,19
ACHÉ (GUAYAKÍ),19
WARI?,19
ENYA (WAGENIA),19
"MANGBETU, ZANDE, MAYOKO, MABUTI",19
"FANG, NTUM (NTUMU), ESSENG",19
KRAN,19
SAKALAVA,19
"ASMAT, BISMAM GROUP",18
PLAINS (SIOUX?),18
RAMAPO MOUNTAIN PEOPLE,18
BURMESE ?,18
CHIN (NAGA),18
BHUTANESE,18
PERAWANNAMS,18
TURKMEN,18
GUARANÍ,18
YAGUA ?,18
"KAYAPÓ, TXUKAHAMAI",18
GUAJAJARA,18
MAKERE?,18
KABYLE,18
FANTI,18
PARE (WAPARE?),18
JALUA,18
"FANG, NTUM (NTUMU), ESSUHQUACK",18
BOBO,18
ADARI,18
KAMBA (AKAMBA),18
HUASTEC,18
ASMAT,17
"TLINGIT, WRANGELL",17
BANNOCK,17
"YUCHI, CREEK NATION",17
MOHEGAN,17
KOUGPAGMIUT,17
UPERNIVIK,17
"TLINGIT, GUN-NAH-HO QWAN, KEET-KOW-EE",17
BATTAK,17
(CHINESE),17
MIAO LAI (STRIPED MEO),17
MASHCO,17
NUPE?,17
PARAMACCA,17
IBO,17
YAKA? (BAYAKA?),17
BUNDUKE?,17
LANDUMA?,17
ANTANOSY (TANOSY),17
"ZARAMO? (WAZARAMO, WASARAMO?)",17
BIRA,17
"DOROBO (WANDOROBO), MASAI",17
KENDAVI,16
NYATUNYATJARA,16
KUBKAIN (KUBKEIN),16
WARRAMUNGA,16
"'WAKW, GWA'WAENOX",16
"KITIKSHAN, KISGAGASS",16
'WAKW (KWAKWAKA'WAKW),16
ACHOMAWI?,16
BLACKFOOT,16
MARICOPA,16
PAMUNKEY,16
AINU ?,16
"INDIAN, URALI",16
BILAN,16
MIAO (MEO),16
"INDIAN, KORKU",16
"JÍVARO, HUAMBISA",16
"KOTO, OREJÓN",16
CAPANAHUA,16
KALAPALO,16
PARAKANÃ,16
FANG?,16
GIO?,16
BANZIRI?,16
DOROBO (WANDOROBO),16
KAMBA,16
MAKONDE,16
"SUA, PYGMY, TWA?",16
TUKULOR,16
GALLA,16
TARAHUMARA ?,16
GUAYMI,16
"'WAKW, ADAP!E",15
MUSQUEAM,15
SNUQUALMI (NISQUALLY),15
YOKUTS?,15
"KUTCHIN, LOUCHEUX, ATHAPASCAN",15
CAYUGA,15
"MONTAGNAIS, MISTASSINI",15
"HAIDA, TLINQWAN",15
SHAN,15
KALINGA ?,15
BRAHUI,15
MEWARI,15
GUANÁ,15
MAKUSHÍ (MACUSI),15
WAURÁ,15
ARAWETÉ,15
VAI?,15
ASHANTI?,15
LANDUMA? (LAN?),15
MAKA (MEKAE),15
TEMBU,15
"BUSHMAN, HERERO, OVAMBA, HOTTENTO",15
AITH WARYAGHAR,15
BORAN (BORANA),15
TIKATIKA (PINTUPI-W. PITJATJARA),14
KLAMATH,14
"NUU-CHAH-NULTH, MAKAH",14
TAOS?,14
"MAIDU, CHICO",14
"METOAC, SHINNECOCK?",14
"SIOUX, LAKOTA, LOWER BRULE",14
"TLINGIT, TAKU QWAN",14
"IGOROT, SAPAO IGOROT",14
"FORMOSAN, TAIYAL",14
MARANAO,14
CANOE INDIAN,14
ANGAITÉ,14
"KAYAPÓ, GOROTIRE",14
ISOSEÑO,14
MOCHE,14
MAYOMBE?,14
LOZI (BAROTSE),14
NGBANDI?,14
NKUNDO,14
BATITI,14
MAMVU? (MOMVU?),14
LUO (S.KAVIRONDO),14
GANDA (BAGANDA),14
CHAGA? (WACHAGA),14
ANGAS,14
SERAXOLE,14
AMHARA?,14
IWAM (IWAM RIVER PEOPLE),13
ATAKAPA,13
QUILEUTE,13
OKANAGON (SIMILKAMEEN),13
"TLINGIT, SITKA?",13
COAST SALISH (COWICHAN),13
"TLINGIT, ANGOON",13
WASHO,13
LAGUNA?,13
COCOPAH,13
ALABAMA,13
KOUKPAGMIUT,13
KURD,13
KOREAN (KORYO ?),13
"IGOROT, QUIANGAN IGOROT",13
"CHINESE, THAI",13
IBAN DYAK,13
GUATÓ,13
"YAGUA, YAMEO",13
LELE? (BASCHILELE?),13
TEKE?,13
BANGI (BOBANGI),13
"DOKO, BOLONGO?",13
TUAREG?,13
MIJERTEIN? (MJERTIN),13
KWELE?,13
VEZU? (VEZO),13
BARA,13
KWERE (WAKWERE),13
"KWELE, DZEM?",13
"NUBA, LEBU",13
SUMU ?,13
MOUNTAIN INDIANS,12
TSIMSHIANIC (GITKSAN),12
"MAIDU, KONKOW",12
"SEMINOLE, COW CREEK",12
ARAPAHO?,12
MALAY,12
MARITIME KORYAK?,12
CHINESE (CH'ING),12
INDIAN ? TIBETAN ?,12
INDO-PERSIAN,12
"INDIAN, TODA",12
ILOCANO ?,12
BUKIDON ? OR NEGRITO ?,12
BONTOC,12
SINDHI,12
TAJIK,12
GOAJIRO (GOAJIRA),12
CHAKÉ,12
TRIO,12
MAPUCHE,12
ASURINÍ,12
TOBA ?,12
APALAI,12
ICA?,12
FANG,12
"BASHUKUMBWE, BASHUKUMBLUE?",12
MENDE,12
LELE?,12
TEMNE?,12
DINKA,12
TURKANA?,12
LULUA (BENA LULUA),12
ABYSSINIAN,12
BANDA,12
GOGO,12
"PYGMY, EFE",12
JARAWA?,12
SONINKE,12
BAMUN,12
"GALLA, KOTU?",12
AFAR (DANAKIL),12
RENDILE? (RENDILLE),12
MIJIKENDA,12
MIJE,12
AIBOM,11
BIRUA,11
"'WAKW, GWA'YASTEMS",11
COWICHAN (MUSQUIAM),11
"TLINGIT, KLUCKWAN",11
CHEROKEE?,11
"OLAMENTKE, TULARE",11
POMO (CODOKAI),11
SENECA,11
"NAVAJO, NORTHEAST",11
"PASSAMAQUODDY, MALECITE",11
"ATHAPASCAN, NORTHERN",11
"MONTAGNAIS, ESCOUMAINS / TADOUSAC",11
"APACHE, WESTERN?",11
"KUTCHIN, ATHAPASCAN",11
"TLINGIT, TARKU QWAN",11
DYAK,11
EVEN?,11
CHINESE (LEU CH'AO),11
CHINESE (CHOU),11
(CHINESE (HAN)),11
LAO,11
CUYO,11
IBILAOS,11
BUHID,11
IBAN/KENYAH,11
RABARI,11
DAO,11
"DAO, DAO QUAN CHET",11
NUNG,11
CHUNCHO,11
SHIPIBO ? (CASHIBO),11
BORO,11
WAYANA,11
SIRIONÓ,11
MORÉ,11
"YAMAMADÍ ?, PAUMARÍ ?, IPURINÁ ?",11
SECOYA OR WITOTO ?,11
"CASHINAHUA, YÚRA",11
PARACAS?,11
LOKELE?,11
NGWATO? (BAMANWATO?),11
VILI (LOANGO),11
KUMU (BAKUMU),11
"SENGELE (BASENGELE), BASINGELE?",11
GOFRONA?,11
BAMPENDE,11
BALE (MOBALI),11
KPELLE,11
MIJERTEIN? (MIJERTIN),11
BETSILEO,11
BULU?,11
EFIK,11
KISI,11
"BABWA? (ABABUA?), POTO?, BOLEMBA?",11
BETSIMISARAKA,11
DOROBO (OKIEK),11
KAITISH,10
"ARAPESH, WESTERN PLAINS ARAPESH",10
FORE,10
"PITJANTJARA, WESTERN PITJANTJARA, TIKATIKA",10
BIAGA,10
"SIOUX, OGLALA",10
NKAMTSI'NEMUX,10
COWICHAN?,10
"TLINGIT, KILLISNOO",10
"TLINGIT, KLAWAK",10
NEZ PERCE?,10
ONONDAGA,10
"PAIUTE, CHEMEHUEVI",10
PLAINS (ARAPAHO?),10
KAW,10
(MANDAN?),10
(IROQUOIS?),10
(ZUNI?),10
MONTAIGNAIS,10
PUEBLO?,10
"CHINESE (CH'ING ?, CHIA CHING ?)",10
CH'UAN MIAO,10
INDONESIAN,10
BUKIDNON,10
TAGALOG ?,10
"FORMOSAN, ATAYAL",10
"FORMOSAN, NORTHERN ATAYAL",10
PUSHTUN TRIBE,10
MIEN/YAO,10
TURKMEN? YOMUT?,10
CHAMACOCO,10
REMO,10
SECOYA ?,10
TAUREPAN,10
WAYAMPÍ,10
ZORÓ,10
LI? (BALI?),10
YOMBE? (MAYOMBE?),10
SONGE? (SONGYE?),10
VILI? (LOANGO?),10
LANGO?,10
"MANGBETU?, BABWA (ABABUA)",10
BALI (YAMBUYA),10
NZAKARA?,10
KETE?,10
BOLOLEO?,10
"LOGO?, BIRI?",10
NZAKARA (SAKARA),10
BANDA?,10
"SHIMBA? (OVAHIMBA, HIMBA?)",10
"SEIYAWA? (SEYAWA), ANGAS?",10
BASA (BASSA),10
DARFUR,10
CHAGA (CHAGGA),10
NUBIAN,10
AZTEC?,10
BRIBRI,10
TRIQUE,10
KAURAI,9
"SIOUX, LAKOTA, OGLALA?",9
"'WAKW, GWASILA",9
"'WAKW, GWAEE",9
COWICHAN,9
OKANAGON,9
ESKIMO?,9
SABOBA,9
